timestamp,event,user_id,status,reason,occupancy,hour,day,parking_duration,price,payment_method
2026-03-28 20:33:18.348450,entry,user_1498,success,success,1.0,20,Saturday,32.0,2.67,apple_pay
2026-03-28 20:35:18.348450,entry,user_552,success,success,1.0,20,Saturday,149.0,12.42,credit_card
2026-03-28 20:37:18.348450,booking,user_94,failed,parking_full,1.0,20,Saturday,,,
2026-03-28 20:39:18.348450,entry,user_801,success,success,1.0,20,Saturday,68.0,5.67,google_pay
2026-03-28 20:41:18.348450,entry,user_293,success,success,1.0,20,Saturday,91.0,7.58,credit_card
2026-03-28 20:42:18.348450,booking,user_1963,failed,parking_full,1.0,20,Saturday,,,
2026-03-28 20:43:18.348450,booking,user_1775,failed,parking_full,1.0,20,Saturday,,,
2026-03-28 20:44:18.348450,booking,user_1311,failed,parking_full,1.0,20,Saturday,,,
2026-03-28 20:46:18.348450,booking,user_1713,failed,parking_full,1.0,20,Saturday,,,
2026-03-28 20:47:18.348450,entry,user_527,success,success,1.0,20,Saturday,78.0,6.5,apple_pay
2026-03-28 20:49:18.348450,entry,user_1181,success,success,0.98,20,Saturday,39.0,3.25,apple_pay
2026-03-28 20:50:18.348450,entry,user_1088,success,success,1.0,20,Saturday,167.0,13.92,credit_card
2026-03-28 20:51:18.348450,booking,user_1756,failed,parking_full,1.0,20,Saturday,,,
2026-03-28 20:52:18.348450,booking,user_988,failed,parking_full,1.0,20,Saturday,,,
2026-03-28 20:53:18.348450,booking,user_765,failed,parking_full,1.0,20,Saturday,,,
2026-03-28 20:55:18.348450,entry,user_248,success,success,1.0,20,Saturday,127.0,10.58,credit_card
2026-03-28 20:57:18.348450,entry,user_694,success,success,1.0,20,Saturday,237.0,19.75,credit_card
2026-03-28 21:14:18.348450,entry,user_175,denied,booking_expired,0.98,20,Saturday,,,
2026-03-28 21:00:18.348450,entry,user_1562,success,success,1.0,21,Saturday,188.0,15.67,apple_pay
2026-03-28 21:01:18.348450,booking,user_860,failed,parking_full,1.0,21,Saturday,,,
2026-03-28 21:03:18.348450,entry,user_967,success,success,0.96,21,Saturday,222.0,18.5,apple_pay
2026-03-28 21:04:18.348450,entry,user_397,success,success,0.98,21,Saturday,74.0,6.17,credit_card
2026-03-28 21:06:18.348450,entry,user_1391,success,success,0.98,21,Saturday,87.0,7.25,credit_card
2026-03-28 21:07:18.348450,entry,user_1904,success,success,0.98,21,Saturday,97.0,8.08,google_pay
2026-03-28 21:08:18.348450,entry,user_1910,success,success,0.98,21,Saturday,37.0,3.08,credit_card
2026-03-28 21:09:18.348450,entry,user_1952,success,success,1.0,21,Saturday,175.0,14.58,apple_pay
2026-03-28 21:10:18.348450,booking,user_269,failed,parking_full,1.0,21,Saturday,,,
2026-03-28 21:11:18.348450,booking,user_1449,failed,parking_full,1.0,21,Saturday,,,
2026-03-28 21:27:18.348450,entry,user_1927,denied,booking_expired,0.98,21,Saturday,,,
2026-03-28 21:14:18.348450,entry,user_710,success,success,1.0,21,Saturday,189.0,15.75,apple_pay
2026-03-28 21:15:18.348450,booking,user_1793,failed,parking_full,1.0,21,Saturday,,,
2026-03-28 21:17:18.348450,booking,user_1635,failed,parking_full,1.0,21,Saturday,,,
2026-03-28 21:21:18.348450,entry,user_513,success,success,0.96,21,Saturday,173.0,14.42,apple_pay
2026-03-28 21:37:18.348450,entry,user_790,denied,booking_expired,0.96,21,Saturday,,,
2026-03-28 21:26:18.348450,entry,user_480,success,success,0.94,21,Saturday,144.0,12.0,credit_card
2026-03-28 21:27:18.348450,entry,user_442,success,success,0.96,21,Saturday,123.0,10.25,credit_card
2026-03-28 21:29:18.348450,entry,user_474,success,success,0.96,21,Saturday,138.0,11.5,google_pay
2026-03-28 21:30:18.348450,entry,user_1181,success,success,0.98,21,Saturday,164.0,13.67,credit_card
2026-03-28 21:31:18.348450,entry,user_1077,success,success,1.0,21,Saturday,108.0,9.0,credit_card
2026-03-28 21:32:18.348450,booking,user_1175,failed,parking_full,1.0,21,Saturday,,,
2026-03-28 21:34:18.348450,entry,user_1929,success,success,1.0,21,Saturday,159.0,13.25,apple_pay
2026-03-28 21:36:18.348450,booking,user_1907,failed,parking_full,1.0,21,Saturday,,,
2026-03-28 21:38:18.348450,entry,user_1077,success,success,1.0,21,Saturday,194.0,16.17,google_pay
2026-03-28 21:39:18.348450,booking,user_1990,failed,parking_full,1.0,21,Saturday,,,
2026-03-28 21:41:18.348450,booking,user_1706,failed,parking_full,1.0,21,Saturday,,,
2026-03-28 21:42:18.348450,booking,user_59,failed,parking_full,1.0,21,Saturday,,,
2026-03-28 22:00:18.348450,entry,user_485,denied,booking_expired,0.92,21,Saturday,,,
2026-03-28 21:46:18.348450,entry,user_1914,success,success,0.94,21,Saturday,153.0,12.75,apple_pay
2026-03-28 21:48:18.348450,entry,user_1618,success,success,0.92,21,Saturday,61.0,5.08,google_pay
2026-03-28 22:04:18.348450,entry,user_790,denied,booking_expired,0.92,21,Saturday,,,
2026-03-28 21:53:18.348450,entry,user_1847,success,success,0.92,21,Saturday,187.0,15.58,google_pay
2026-03-28 21:54:18.348450,entry,user_520,success,success,0.94,21,Saturday,26.0,2.17,credit_card
2026-03-28 21:56:18.348450,entry,user_1728,success,success,0.96,21,Saturday,221.0,18.42,credit_card
2026-03-28 21:57:18.348450,entry,user_976,success,success,0.94,21,Saturday,97.0,8.08,apple_pay
2026-03-28 21:59:18.348450,entry,user_213,success,success,0.92,21,Saturday,99.0,8.25,apple_pay
2026-03-28 22:00:18.348450,entry,user_1599,success,success,0.94,22,Saturday,117.0,9.75,google_pay
2026-03-28 22:02:18.348450,entry,user_115,success,success,0.96,22,Saturday,208.0,17.33,apple_pay
2026-03-28 22:03:18.348450,entry,user_64,success,success,0.98,22,Saturday,156.0,13.0,apple_pay
2026-03-28 22:04:18.348450,entry,user_696,success,success,1.0,22,Saturday,154.0,12.83,apple_pay
2026-03-28 22:06:18.348450,entry,user_71,success,success,1.0,22,Saturday,167.0,13.92,apple_pay
2026-03-28 22:08:18.348450,booking,user_1113,failed,parking_full,1.0,22,Saturday,,,
2026-03-28 22:10:18.348450,booking,user_1056,failed,parking_full,1.0,22,Saturday,,,
2026-03-28 22:11:18.348450,booking,user_166,failed,parking_full,1.0,22,Saturday,,,
2026-03-28 22:13:18.348450,entry,user_832,success,success,1.0,22,Saturday,104.0,8.67,google_pay
2026-03-28 22:14:18.348450,entry,user_302,success,success,1.0,22,Saturday,177.0,14.75,google_pay
2026-03-28 22:16:18.348450,booking,user_653,failed,parking_full,1.0,22,Saturday,,,
2026-03-28 22:33:18.348450,entry,user_469,denied,booking_expired,0.98,22,Saturday,,,
2026-03-28 22:20:18.348450,entry,user_1359,success,success,0.96,22,Saturday,118.0,9.83,credit_card
2026-03-28 22:36:18.348450,entry,user_434,denied,booking_expired,0.96,22,Saturday,,,
2026-03-28 22:22:18.348450,entry,user_1410,success,success,0.98,22,Saturday,25.0,2.08,google_pay
2026-03-28 22:23:18.348450,entry,user_122,success,success,0.98,22,Saturday,212.0,17.67,google_pay
2026-03-28 22:25:18.348450,entry,user_1508,success,success,1.0,22,Saturday,136.0,11.33,apple_pay
2026-03-28 22:27:18.348450,booking,user_1149,failed,parking_full,1.0,22,Saturday,,,
2026-03-28 22:28:18.348450,booking,user_245,failed,parking_full,1.0,22,Saturday,,,
2026-03-28 22:29:18.348450,entry,user_747,success,success,1.0,22,Saturday,54.0,4.5,google_pay
2026-03-28 22:30:18.348450,booking,user_1546,failed,parking_full,1.0,22,Saturday,,,
2026-03-28 22:31:18.348450,entry,user_968,success,success,1.0,22,Saturday,118.0,9.83,credit_card
2026-03-28 22:32:18.348450,booking,user_1564,failed,parking_full,1.0,22,Saturday,,,
2026-03-28 22:33:18.348450,entry,user_1453,success,success,1.0,22,Saturday,209.0,17.42,credit_card
2026-03-28 22:35:18.348450,entry,user_386,success,success,0.96,22,Saturday,155.0,12.92,apple_pay
2026-03-28 22:36:18.348450,entry,user_1290,success,success,0.98,22,Saturday,131.0,10.92,google_pay
2026-03-28 22:37:18.348450,entry,user_167,success,success,1.0,22,Saturday,154.0,12.83,google_pay
2026-03-28 22:39:18.348450,booking,user_725,failed,parking_full,1.0,22,Saturday,,,
2026-03-28 22:41:18.348450,entry,user_1059,success,success,1.0,22,Saturday,235.0,19.58,google_pay
2026-03-28 22:43:18.348450,booking,user_1626,failed,parking_full,1.0,22,Saturday,,,
2026-03-28 22:45:18.348450,entry,user_1454,success,success,1.0,22,Saturday,83.0,6.92,apple_pay
2026-03-28 22:46:18.348450,booking,user_142,failed,parking_full,1.0,22,Saturday,,,
2026-03-28 22:47:18.348450,entry,user_351,success,success,0.98,22,Saturday,82.0,6.83,apple_pay
2026-03-28 23:05:18.348450,entry,user_1149,denied,booking_expired,0.92,22,Saturday,,,
2026-03-28 22:52:18.348450,entry,user_1125,success,success,0.94,22,Saturday,97.0,8.08,google_pay
2026-03-28 22:53:18.348450,entry,user_354,success,success,0.96,22,Saturday,103.0,8.58,google_pay
2026-03-28 22:58:18.348450,entry,user_1760,success,success,0.98,22,Saturday,21.0,1.75,google_pay
2026-03-28 23:02:18.348450,entry,user_1176,success,success,0.96,23,Saturday,93.0,7.75,credit_card
2026-03-28 23:04:18.348450,entry,user_993,success,success,0.96,23,Saturday,97.0,8.08,credit_card
2026-03-28 23:24:18.348450,entry,user_1325,denied,booking_expired,0.96,23,Saturday,,,
2026-03-28 23:31:18.348450,entry,user_182,denied,booking_expired,0.96,23,Saturday,,,
2026-03-28 23:20:18.348450,entry,user_216,success,success,0.94,23,Saturday,238.0,19.83,credit_card
2026-03-28 23:25:18.348450,entry,user_1536,success,success,0.94,23,Saturday,209.0,17.42,google_pay
2026-03-28 23:29:18.348450,entry,user_1894,success,success,0.96,23,Saturday,28.0,2.33,google_pay
2026-03-28 23:32:18.348450,entry,user_499,success,success,0.96,23,Saturday,30.0,2.5,google_pay
2026-03-28 23:49:18.348450,entry,user_955,denied,booking_expired,0.94,23,Saturday,,,
2026-03-28 23:36:18.348450,entry,user_1643,success,success,0.96,23,Saturday,82.0,6.83,credit_card
2026-03-28 23:38:18.348450,entry,user_473,success,success,0.9,23,Saturday,128.0,10.67,credit_card
2026-03-28 23:42:18.348450,entry,user_1088,success,success,0.92,23,Saturday,200.0,16.67,apple_pay
2026-03-28 23:45:18.348450,entry,user_1174,success,success,0.94,23,Saturday,90.0,7.5,google_pay
2026-03-28 23:48:18.348450,entry,user_833,success,success,0.92,23,Saturday,213.0,17.75,google_pay
2026-03-28 23:50:18.348450,entry,user_1445,success,success,0.92,23,Saturday,38.0,3.17,apple_pay
2026-03-28 23:53:18.348450,entry,user_371,success,success,0.94,23,Saturday,80.0,6.67,google_pay
2026-03-29 00:05:18.348450,entry,user_1112,success,success,0.84,0,Sunday,79.0,6.58,google_pay
2026-03-29 00:09:18.348450,entry,user_805,success,success,0.8,0,Sunday,116.0,9.67,credit_card
2026-03-29 00:11:18.348450,entry,user_1863,success,success,0.82,0,Sunday,145.0,12.08,google_pay
2026-03-29 00:13:18.348450,entry,user_1583,success,success,0.82,0,Sunday,210.0,17.5,credit_card
2026-03-29 00:32:18.348450,entry,user_827,denied,booking_expired,0.78,0,Sunday,,,
2026-03-29 00:19:18.348450,entry,user_1114,success,success,0.76,0,Sunday,233.0,19.42,credit_card
2026-03-29 00:36:18.348450,entry,user_1773,denied,booking_expired,0.76,0,Sunday,,,
2026-03-29 00:23:18.348450,entry,user_370,success,success,0.74,0,Sunday,35.0,2.92,google_pay
2026-03-29 00:25:18.348450,entry,user_624,success,success,0.76,0,Sunday,204.0,17.0,apple_pay
2026-03-29 00:29:18.348450,entry,user_43,success,success,0.72,0,Sunday,79.0,6.58,google_pay
2026-03-29 00:45:18.348450,entry,user_1518,denied,booking_expired,0.72,0,Sunday,,,
2026-03-29 00:32:18.348450,entry,user_1611,success,success,0.74,0,Sunday,62.0,5.17,credit_card
2026-03-29 00:33:18.348450,entry,user_54,success,success,0.76,0,Sunday,27.0,2.25,google_pay
2026-03-29 00:36:18.348450,entry,user_869,success,success,0.74,0,Sunday,160.0,13.33,google_pay
2026-03-29 00:40:18.348450,entry,user_7,success,success,0.72,0,Sunday,32.0,2.67,apple_pay
2026-03-29 00:57:18.348450,entry,user_1296,denied,booking_expired,0.68,0,Sunday,,,
2026-03-29 00:44:18.348450,entry,user_368,success,success,0.7,0,Sunday,196.0,16.33,google_pay
2026-03-29 00:48:18.348450,entry,user_667,success,success,0.68,0,Sunday,211.0,17.58,apple_pay
2026-03-29 00:52:18.348450,entry,user_1713,success,success,0.68,0,Sunday,209.0,17.42,apple_pay
2026-03-29 00:54:18.348450,entry,user_1347,success,success,0.66,0,Sunday,63.0,5.25,google_pay
2026-03-29 00:56:18.348450,entry,user_1854,success,success,0.68,0,Sunday,53.0,4.42,google_pay
2026-03-29 00:58:18.348450,entry,user_1851,success,success,0.66,0,Sunday,56.0,4.67,google_pay
2026-03-29 01:01:18.348450,entry,user_445,success,success,0.64,1,Sunday,207.0,17.25,credit_card
2026-03-29 01:03:18.348450,entry,user_1526,success,success,0.66,1,Sunday,37.0,3.08,google_pay
2026-03-29 01:12:18.348450,entry,user_914,success,success,0.6,1,Sunday,224.0,18.67,google_pay
2026-03-29 01:13:18.348450,entry,user_1429,success,success,0.6,1,Sunday,136.0,11.33,apple_pay
2026-03-29 01:18:18.348450,entry,user_1520,success,success,0.6,1,Sunday,175.0,14.58,credit_card
2026-03-29 01:21:18.348450,entry,user_1871,success,success,0.62,1,Sunday,129.0,10.75,apple_pay
2026-03-29 01:39:18.348450,entry,user_280,denied,booking_expired,0.6,1,Sunday,,,
2026-03-29 01:29:18.348450,entry,user_195,success,success,0.62,1,Sunday,237.0,19.75,credit_card
2026-03-29 01:30:18.348450,entry,user_1894,success,success,0.62,1,Sunday,181.0,15.08,credit_card
2026-03-29 01:35:18.348450,entry,user_1881,success,success,0.62,1,Sunday,187.0,15.58,google_pay
2026-03-29 01:51:18.348450,entry,user_68,denied,booking_expired,0.62,1,Sunday,,,
2026-03-29 01:39:18.348450,entry,user_405,success,success,0.62,1,Sunday,44.0,3.67,credit_card
2026-03-29 01:49:18.348450,entry,user_1902,success,success,0.56,1,Sunday,114.0,9.5,google_pay
2026-03-29 01:51:18.348450,entry,user_771,success,success,0.58,1,Sunday,112.0,9.33,google_pay
2026-03-29 01:55:18.348450,entry,user_408,success,success,0.56,1,Sunday,24.0,2.0,credit_card
2026-03-29 02:00:18.348450,entry,user_909,success,success,0.56,2,Sunday,102.0,8.5,apple_pay
2026-03-29 02:01:18.348450,entry,user_595,success,success,0.58,2,Sunday,240.0,20.0,apple_pay
2026-03-29 02:07:18.348450,entry,user_1982,success,success,0.56,2,Sunday,99.0,8.25,credit_card
2026-03-29 02:09:18.348450,entry,user_1154,success,success,0.58,2,Sunday,209.0,17.42,apple_pay
2026-03-29 02:11:18.348450,entry,user_1064,success,success,0.6,2,Sunday,41.0,3.42,credit_card
2026-03-29 02:28:18.348450,entry,user_968,denied,booking_expired,0.6,2,Sunday,,,
2026-03-29 02:14:18.348450,entry,user_26,success,success,0.62,2,Sunday,122.0,10.17,google_pay
2026-03-29 02:16:18.348450,entry,user_1867,success,success,0.64,2,Sunday,103.0,8.58,google_pay
2026-03-29 02:20:18.348450,entry,user_1701,success,success,0.64,2,Sunday,235.0,19.58,google_pay
2026-03-29 02:23:18.348450,entry,user_24,success,success,0.64,2,Sunday,152.0,12.67,apple_pay
2026-03-29 02:25:18.348450,entry,user_108,success,success,0.66,2,Sunday,176.0,14.67,google_pay
2026-03-29 02:29:18.348450,entry,user_52,success,success,0.68,2,Sunday,26.0,2.17,credit_card
2026-03-29 02:31:18.348450,entry,user_1574,success,success,0.7,2,Sunday,56.0,4.67,google_pay
2026-03-29 02:37:18.348450,entry,user_1724,success,success,0.68,2,Sunday,77.0,6.42,apple_pay
2026-03-29 02:39:18.348450,entry,user_25,success,success,0.7,2,Sunday,76.0,6.33,apple_pay
2026-03-29 02:40:18.348450,entry,user_78,success,success,0.72,2,Sunday,206.0,17.17,credit_card
2026-03-29 02:44:18.348450,entry,user_1154,success,success,0.74,2,Sunday,119.0,9.92,google_pay
2026-03-29 02:47:18.348450,entry,user_934,success,success,0.76,2,Sunday,58.0,4.83,google_pay
2026-03-29 02:49:18.348450,entry,user_1912,success,success,0.78,2,Sunday,140.0,11.67,google_pay
2026-03-29 02:51:18.348450,entry,user_1497,success,success,0.8,2,Sunday,172.0,14.33,apple_pay
2026-03-29 03:07:18.348450,entry,user_1718,denied,booking_expired,0.78,2,Sunday,,,
2026-03-29 02:58:18.348450,entry,user_1758,success,success,0.76,2,Sunday,217.0,18.08,credit_card
2026-03-29 03:17:18.348450,entry,user_1500,denied,booking_expired,0.74,3,Sunday,,,
2026-03-29 03:18:18.348450,entry,user_1518,denied,booking_expired,0.74,3,Sunday,,,
2026-03-29 03:05:18.348450,entry,user_1686,success,success,0.76,3,Sunday,144.0,12.0,credit_card
2026-03-29 03:12:18.348450,entry,user_1375,success,success,0.78,3,Sunday,44.0,3.67,credit_card
2026-03-29 03:14:18.348450,entry,user_1297,success,success,0.8,3,Sunday,46.0,3.83,apple_pay
2026-03-29 03:31:18.348450,entry,user_696,denied,booking_expired,0.78,3,Sunday,,,
2026-03-29 03:18:18.348450,entry,user_186,success,success,0.78,3,Sunday,59.0,4.92,credit_card
2026-03-29 03:25:18.348450,entry,user_894,success,success,0.78,3,Sunday,225.0,18.75,google_pay
2026-03-29 03:42:18.348450,entry,user_595,denied,booking_expired,0.76,3,Sunday,,,
2026-03-29 03:29:18.348450,entry,user_15,success,success,0.76,3,Sunday,49.0,4.08,credit_card
2026-03-29 03:30:18.348450,entry,user_392,success,success,0.76,3,Sunday,204.0,17.0,google_pay
2026-03-29 03:37:18.348450,entry,user_1372,success,success,0.78,3,Sunday,91.0,7.58,google_pay
2026-03-29 03:40:18.348450,entry,user_512,success,success,0.8,3,Sunday,62.0,5.17,apple_pay
2026-03-29 03:47:18.348450,entry,user_1361,success,success,0.7,3,Sunday,230.0,19.17,credit_card
2026-03-29 03:53:18.348450,entry,user_1982,success,success,0.7,3,Sunday,144.0,12.0,google_pay
2026-03-29 03:55:18.348450,entry,user_1170,success,success,0.68,3,Sunday,107.0,8.92,credit_card
2026-03-29 03:57:18.348450,entry,user_1809,success,success,0.68,3,Sunday,42.0,3.5,google_pay
2026-03-29 03:59:18.348450,entry,user_940,success,success,0.68,3,Sunday,32.0,2.67,apple_pay
2026-03-29 04:00:18.348450,entry,user_1665,success,success,0.66,4,Sunday,87.0,7.25,apple_pay
2026-03-29 04:02:18.348450,entry,user_1978,success,success,0.68,4,Sunday,184.0,15.33,credit_card
2026-03-29 04:22:18.348450,entry,user_174,denied,booking_expired,0.68,4,Sunday,,,
2026-03-29 04:10:18.348450,entry,user_242,success,success,0.7,4,Sunday,102.0,8.5,apple_pay
2026-03-29 04:16:18.348450,entry,user_1761,success,success,0.66,4,Sunday,183.0,15.25,apple_pay
2026-03-29 04:18:18.348450,entry,user_1340,success,success,0.64,4,Sunday,207.0,17.25,credit_card
2026-03-29 04:20:18.348450,entry,user_274,success,success,0.64,4,Sunday,158.0,13.17,credit_card
2026-03-29 04:26:18.348450,entry,user_1944,success,success,0.64,4,Sunday,35.0,2.92,google_pay
2026-03-29 04:28:18.348450,entry,user_1767,success,success,0.64,4,Sunday,182.0,15.17,google_pay
2026-03-29 04:30:18.348450,entry,user_545,success,success,0.66,4,Sunday,219.0,18.25,google_pay
2026-03-29 04:31:18.348450,entry,user_1710,success,success,0.64,4,Sunday,139.0,11.58,apple_pay
2026-03-29 04:41:18.348450,entry,user_1633,success,success,0.64,4,Sunday,191.0,15.92,apple_pay
2026-03-29 04:42:18.348450,entry,user_1361,success,success,0.62,4,Sunday,180.0,15.0,google_pay
2026-03-29 04:47:18.348450,entry,user_1943,success,success,0.62,4,Sunday,111.0,9.25,apple_pay
2026-03-29 04:49:18.348450,entry,user_801,success,success,0.64,4,Sunday,214.0,17.83,credit_card
2026-03-29 04:51:18.348450,entry,user_1518,success,success,0.66,4,Sunday,27.0,2.25,google_pay
2026-03-29 04:55:18.348450,entry,user_1675,success,success,0.66,4,Sunday,121.0,10.08,google_pay
2026-03-29 05:15:18.348450,entry,user_263,denied,booking_expired,0.64,5,Sunday,,,
2026-03-29 05:02:18.348450,entry,user_1586,success,success,0.64,5,Sunday,233.0,19.42,credit_card
2026-03-29 05:04:18.348450,entry,user_1957,success,success,0.66,5,Sunday,186.0,15.5,credit_card
2026-03-29 05:05:18.348450,entry,user_1999,success,success,0.68,5,Sunday,108.0,9.0,credit_card
2026-03-29 05:07:18.348450,entry,user_158,success,success,0.7,5,Sunday,20.0,1.67,credit_card
2026-03-29 05:11:18.348450,entry,user_183,success,success,0.68,5,Sunday,20.0,1.67,apple_pay
2026-03-29 05:13:18.348450,entry,user_1276,success,success,0.7,5,Sunday,93.0,7.75,google_pay
2026-03-29 05:16:18.348450,entry,user_215,success,success,0.72,5,Sunday,85.0,7.08,google_pay
2026-03-29 05:33:18.348450,entry,user_1480,denied,booking_expired,0.7,5,Sunday,,,
2026-03-29 05:22:18.348450,entry,user_80,success,success,0.7,5,Sunday,158.0,13.17,google_pay
2026-03-29 05:41:18.348450,entry,user_1428,denied,booking_expired,0.68,5,Sunday,,,
2026-03-29 05:27:18.348450,entry,user_412,success,success,0.66,5,Sunday,63.0,5.25,apple_pay
2026-03-29 05:43:18.348450,entry,user_74,denied,booking_expired,0.66,5,Sunday,,,
2026-03-29 05:37:18.348450,entry,user_1872,success,success,0.64,5,Sunday,58.0,4.83,google_pay
2026-03-29 05:46:18.348450,entry,user_800,success,success,0.6,5,Sunday,165.0,13.75,google_pay
2026-03-29 05:48:18.348450,entry,user_1833,success,success,0.62,5,Sunday,209.0,17.42,apple_pay
2026-03-29 05:55:18.348450,entry,user_120,success,success,0.62,5,Sunday,140.0,11.67,google_pay
2026-03-29 06:04:18.348450,entry,user_1938,success,success,0.62,6,Sunday,27.0,2.25,google_pay
2026-03-29 06:06:18.348450,entry,user_1811,success,success,0.62,6,Sunday,167.0,13.92,credit_card
2026-03-29 06:10:18.348450,entry,user_852,success,success,0.64,6,Sunday,145.0,12.08,credit_card
2026-03-29 06:27:18.348450,entry,user_1695,denied,booking_expired,0.64,6,Sunday,,,
2026-03-29 06:14:18.348450,entry,user_1658,success,success,0.66,6,Sunday,86.0,7.17,google_pay
2026-03-29 06:31:18.348450,entry,user_1490,denied,booking_expired,0.64,6,Sunday,,,
2026-03-29 06:26:18.348450,entry,user_1346,success,success,0.64,6,Sunday,174.0,14.5,apple_pay
2026-03-29 06:44:18.348450,entry,user_1497,denied,booking_expired,0.64,6,Sunday,,,
2026-03-29 06:46:18.348450,entry,user_1357,denied,booking_expired,0.6,6,Sunday,,,
2026-03-29 06:38:18.348450,entry,user_62,success,success,0.56,6,Sunday,182.0,15.17,apple_pay
2026-03-29 06:39:18.348450,entry,user_974,success,success,0.58,6,Sunday,114.0,9.5,google_pay
2026-03-29 06:42:18.348450,entry,user_1470,success,success,0.58,6,Sunday,55.0,4.58,google_pay
2026-03-29 06:43:18.348450,entry,user_1660,success,success,0.6,6,Sunday,69.0,5.75,google_pay
2026-03-29 06:53:18.348450,entry,user_390,success,success,0.56,6,Sunday,174.0,14.5,apple_pay
2026-03-29 07:18:18.348450,entry,user_206,denied,booking_expired,0.5,7,Sunday,,,
2026-03-29 07:11:18.348450,entry,user_272,success,success,0.48,7,Sunday,218.0,18.17,credit_card
2026-03-29 07:12:18.348450,entry,user_1814,success,success,0.5,7,Sunday,210.0,17.5,apple_pay
2026-03-29 07:15:18.348450,entry,user_672,success,success,0.52,7,Sunday,180.0,15.0,google_pay
2026-03-29 07:16:18.348450,entry,user_682,success,success,0.54,7,Sunday,81.0,6.75,apple_pay
2026-03-29 07:33:18.348450,entry,user_894,denied,booking_expired,0.54,7,Sunday,,,
2026-03-29 07:22:18.348450,entry,user_1111,success,success,0.54,7,Sunday,66.0,5.5,apple_pay
2026-03-29 07:39:18.348450,entry,user_272,denied,booking_expired,0.54,7,Sunday,,,
2026-03-29 07:28:18.348450,entry,user_480,success,success,0.56,7,Sunday,235.0,19.58,google_pay
2026-03-29 07:30:18.348450,entry,user_154,success,success,0.56,7,Sunday,37.0,3.08,credit_card
2026-03-29 07:46:18.348450,entry,user_1915,denied,booking_expired,0.56,7,Sunday,,,
2026-03-29 07:38:18.348450,entry,user_333,success,success,0.54,7,Sunday,71.0,5.92,google_pay
2026-03-29 07:44:18.348450,entry,user_1689,success,success,0.52,7,Sunday,169.0,14.08,google_pay
2026-03-29 08:09:18.348450,entry,user_1096,denied,booking_expired,0.46,7,Sunday,,,
2026-03-29 07:59:18.348450,entry,user_1156,success,success,0.48,7,Sunday,236.0,19.67,google_pay
2026-03-29 08:00:18.348450,entry,user_1989,success,success,0.48,8,Sunday,136.0,11.33,credit_card
2026-03-29 08:02:18.348450,entry,user_664,success,success,0.5,8,Sunday,152.0,12.67,credit_card
2026-03-29 08:04:18.348450,entry,user_362,success,success,0.52,8,Sunday,137.0,11.42,apple_pay
2026-03-29 08:05:18.348450,entry,user_607,success,success,0.54,8,Sunday,189.0,15.75,google_pay
2026-03-29 08:06:18.348450,entry,user_1852,success,success,0.56,8,Sunday,221.0,18.42,google_pay
2026-03-29 08:23:18.348450,entry,user_1826,denied,booking_expired,0.54,8,Sunday,,,
2026-03-29 08:25:18.348450,entry,user_271,denied,booking_expired,0.5,8,Sunday,,,
2026-03-29 08:12:18.348450,entry,user_1701,success,success,0.52,8,Sunday,207.0,17.25,google_pay
2026-03-29 08:13:18.348450,entry,user_1614,success,success,0.54,8,Sunday,183.0,15.25,google_pay
2026-03-29 08:15:18.348450,entry,user_169,success,success,0.54,8,Sunday,189.0,15.75,google_pay
2026-03-29 08:33:18.348450,entry,user_1843,denied,booking_expired,0.54,8,Sunday,,,
2026-03-29 08:20:18.348450,entry,user_766,success,success,0.56,8,Sunday,157.0,13.08,google_pay
2026-03-29 08:22:18.348450,entry,user_1897,success,success,0.58,8,Sunday,119.0,9.92,credit_card
2026-03-29 08:39:18.348450,entry,user_1465,denied,booking_expired,0.56,8,Sunday,,,
2026-03-29 08:25:18.348450,entry,user_1263,success,success,0.58,8,Sunday,38.0,3.17,google_pay
2026-03-29 08:29:18.348450,entry,user_228,success,success,0.58,8,Sunday,28.0,2.33,apple_pay
2026-03-29 08:30:18.348450,entry,user_1389,success,success,0.6,8,Sunday,99.0,8.25,apple_pay
2026-03-29 08:32:18.348450,entry,user_144,success,success,0.6,8,Sunday,39.0,3.25,apple_pay
2026-03-29 08:50:18.348450,entry,user_1696,denied,booking_expired,0.56,8,Sunday,,,
2026-03-29 08:39:18.348450,entry,user_445,success,success,0.56,8,Sunday,98.0,8.17,apple_pay
2026-03-29 08:40:18.348450,entry,user_293,success,success,0.58,8,Sunday,107.0,8.92,google_pay
2026-03-29 08:43:18.348450,entry,user_1575,success,success,0.6,8,Sunday,139.0,11.58,google_pay
2026-03-29 08:45:18.348450,entry,user_1319,success,success,0.62,8,Sunday,58.0,4.83,google_pay
2026-03-29 08:48:18.348450,entry,user_581,success,success,0.64,8,Sunday,169.0,14.08,credit_card
2026-03-29 08:51:18.348450,entry,user_148,success,success,0.64,8,Sunday,123.0,10.25,google_pay
2026-03-29 08:52:18.348450,entry,user_1423,success,success,0.66,8,Sunday,138.0,11.5,credit_card
2026-03-29 08:53:18.348450,entry,user_1749,success,success,0.66,8,Sunday,158.0,13.17,google_pay
2026-03-29 08:54:18.348450,entry,user_872,success,success,0.68,8,Sunday,155.0,12.92,google_pay
2026-03-29 08:56:18.348450,entry,user_884,success,success,0.68,8,Sunday,133.0,11.08,apple_pay
